"action","reason","id","family_name","category","symbols","used_symbols_detected","review_candidate"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3494122","M_Round Cross","Conexões de duto","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4554242","M_Round Cross1","Conexões de duto","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3495164","M_Round Elbow","Conexões de duto","2","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4554266","M_Round Elbow1","Conexões de duto","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4100566","M_Round Endcap","Conexões de duto","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3496128","M_Round Takeoff","Conexões de duto","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4554290","M_Round Takeoff1","Conexões de duto","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3497104","M_Round Tee","Conexões de duto","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4554314","M_Round Tee1","Conexões de duto","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3498136","M_Round Transition - Angle","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3499077","M_Round Union","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3501681","M_T oval - Reto","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3502804","M_T redondo","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3503819","M_T retangular","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3504821","M_Tampa retangular","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3506525","M_Torneira oval - Reta","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3507656","M_Transição do oval ao redondo - Comprimento","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3509442","M_Transição oval - Comprimento","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3510729","M_Transição redonda - Ângulo","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3511580","M_Transição retangular - Ângulo","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3513434","M_Transição retangular para oval - Comprimento","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3512457","M_Transição retangular para oval - Ângulo","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3514900","M_União oval","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3516005","M_União redonda","Conexões de duto","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","3516733","M_União retangular","Conexões de duto","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3633549","Access Pipe 45 Deg Screwed - Butt Welded - HDPE","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4553826","Acoplamento - PVC - CW","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097859","Adaptador Curto com Bolsa e Rosca - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097405","Adaptador Jet 30 - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4097976","Adaptador Soldavel com Anel p Caixa Dagua - FORTLEV","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4097763","Adaptador com Anel para Caixa Dagua - Agua Fria_Roscavel - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097781","Adaptador com Anel para Caixa Dagua - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097877","Adaptador para Bico - Tigrefire - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097432","Adaptador para Caixa Dagua - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3630894","Adaptador para Saida de Vaso Sanitario - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097913","Base Misturador para Chuveiro - Bases_DOCOLMonocomando","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4097931","Base Misturador para Chuveiro Alta Vazão - Bases_DOCOLMonocomando","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3323799","Bucha de Reducao - Agua Fria_Roscavel - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3324863","Bucha de Reducao - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4097949","Bucha de Reducao - PPR - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3325766","Bucha de Reducao - Tigrefire - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3305334","Bucha de Reducao Curta - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3334508","Bucha de Reducao Longa - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3335506","Bucha de Reducao Longa - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_DUPLICADA","Nome indica duplicidade importada com sufixo 1","3337676","Bucha de Reducao Longa - Serie Normal - Esgoto - MEP - Tigre1","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3339749","Bucha de Reducao Longa - Serie Reforcada - Esgoto - MEP - Tigre","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4553918","Bucha de redução reta - Soldada - CU","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3355465","Cap - Agua Fria_Roscavel - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3356359","Cap - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3357238","Cap - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3358085","Cap - PPR - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3358917","Cap - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_DUPLICADA","Nome indica duplicidade importada com sufixo 1","3359841","Cap - Serie Normal - Esgoto - MEP - Tigre1","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3360728","Cap - Serie Reforcada - Esgoto - MEP - Tigre","Conexões de tubo","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3361615","Cap - Tigrefire - MEP - Tigre","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4098499","Colar Tomada - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098534","Conector - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098566","Conector Femea - PPR - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098584","Conector Macho - PPR - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098602","Conector Macho - Tigrefire - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098620","Conexao Fixa Femea - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098638","Conexao Fixa Macho - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098656","Conexao Movel I - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098674","Conexao Movel II - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4553879","Cotovelo - PVC - CW","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4553892","Cotovelo - Soldado - CU","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4553853","Cruzeta - PVC - CW","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3371307","Cruzeta - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4553866","Cruzeta - Soldada - CU","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3373864","Cruzeta - Tigrefire - MEP - Tigre","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4097471","Curva 11_22_45 - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098692","Curva 45_90 - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3374857","Curva 45_90 Longa - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4098710","Curva 87 - Serie Reforcada - Esgoto - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098728","Curva 90 - Agua Fria_Roscavel - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098746","Curva 90 - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098764","Curva 90 - PPR - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3630922","Curva 90 Curta - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098782","Curva de Transposicao - Agua Fria_Soldavel - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098800","Curva de Transposicao - Aquatherm - Agua Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098818","Curva de Transposicao - PPR - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3630968","Curvar 45 - Serie Normal - Esgoto - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098836","Curvar 45_90 - Serie Reforcada - Esgoto - MEP","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098854","Distribuidor 2 Saidas - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098890","Distribuidor 3 Saidas - Pex - Agua Fria_Quente - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4098872","Distribuidor 3 Saidas - Pex - Agua Fria_Quente - MEP - Tigre Com Saída","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4099126","Flange - Tigrefire - MEP - Tigre","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3633479","HDPE_ELBOW","Conexões de tubo","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3633513","HDPE_FLANGE","Conexões de tubo","0","0","NAO"
